player_id,player_name,position,element_type,gameweek,fixture,team_name,team_short,opponent_name,opponent_short,was_home,points,minutes,goals_scored,assists,clean_sheets,bonus,goals_conceded,saves,yellow_cards,red_cards,own_goals,penalties_saved,penalties_missed,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,bps,tackles,clearances_blocks_interceptions,recoveries,goals_vs_xg,assists_vs_xa,ict_per_90,points_last_3gw,points_last_5gw,minutes_last_3gw,goals_last_3gw,assists_last_3gw,xg_last_3gw,xa_last_3gw,xgi_last_3gw,clean_sheets_last_3gw,bonus_last_3gw,team_form_last_3gw,fixture_difficulty,strength_overall_home_player_team,strength_overall_away_player_team,strength_attack_home_player_team,strength_attack_away_player_team,strength_defence_home_opponent,strength_defence_away_opponent,now_cost,selected,transfers_in,transfers_out,transfers_balance
555,Browne,MID,3,7,68,Sunderland,SUN,Man Utd,MUN,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,1140,1050,1050,1050,1050,1100,1140,45,5695,0,505,-505
556,Ekwah,MID,3,1,5,Sunderland,SUN,West Ham,WHU,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1100,1050,1050,1050,1050,1100,1100,45,2435,0,0,0
556,Ekwah,MID,3,2,14,Sunderland,SUN,Burnley,BUR,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1050,1050,1050,1050,1050,1050,1050,45,1721,0,681,-681
556,Ekwah,MID,3,3,28,Sunderland,SUN,Brentford,BRE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1160,1050,1050,1050,1050,1160,1290,45,1336,0,397,-397
556,Ekwah,MID,3,4,35,Sunderland,SUN,Crystal Palace,CRY,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1190,1050,1050,1050,1050,1160,1190,45,1170,0,198,-198
556,Ekwah,MID,3,5,48,Sunderland,SUN,Aston Villa,AVL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1140,1050,1050,1050,1050,1140,1300,45,1078,0,95,-95
556,Ekwah,MID,3,6,59,Sunderland,SUN,Nott'm Forest,NFO,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,1180,1050,1050,1050,1050,1180,1180,45,992,0,88,-88
556,Ekwah,MID,3,7,68,Sunderland,SUN,Man Utd,MUN,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,1140,1050,1050,1050,1050,1100,1140,45,930,0,60,-60
557,H.Jones,MID,3,1,5,Sunderland,SUN,West Ham,WHU,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1100,1050,1050,1050,1050,1100,1100,44,6320,0,0,0
557,H.Jones,MID,3,2,14,Sunderland,SUN,Burnley,BUR,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1050,1050,1050,1050,1050,1050,1050,44,7118,484,979,-495
557,H.Jones,MID,3,3,28,Sunderland,SUN,Brentford,BRE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1160,1050,1050,1050,1050,1160,1290,44,6490,210,1121,-911
557,H.Jones,MID,3,4,35,Sunderland,SUN,Crystal Palace,CRY,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1190,1050,1050,1050,1050,1160,1190,44,6549,433,758,-325
557,H.Jones,MID,3,5,48,Sunderland,SUN,Aston Villa,AVL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1140,1050,1050,1050,1050,1140,1300,44,6901,646,547,99
557,H.Jones,MID,3,6,59,Sunderland,SUN,Nott'm Forest,NFO,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,1180,1050,1050,1050,1050,1180,1180,44,7112,580,595,-15
557,H.Jones,MID,3,7,68,Sunderland,SUN,Man Utd,MUN,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,1140,1050,1050,1050,1050,1100,1140,44,7309,467,443,24
558,Matete,MID,3,1,5,Sunderland,SUN,West Ham,WHU,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1100,1050,1050,1050,1050,1100,1100,44,25749,0,0,0
558,Matete,MID,3,2,14,Sunderland,SUN,Burnley,BUR,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1050,1050,1050,1050,1050,1050,1050,44,27922,2096,3920,-1824
558,Matete,MID,3,3,28,Sunderland,SUN,Brentford,BRE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1160,1050,1050,1050,1050,1160,1290,44,25307,923,4173,-3250
558,Matete,MID,3,4,35,Sunderland,SUN,Crystal Palace,CRY,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1190,1050,1050,1050,1050,1160,1190,44,26489,2878,3377,-499
558,Matete,MID,3,5,48,Sunderland,SUN,Aston Villa,AVL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1140,1050,1050,1050,1050,1140,1300,44,28451,3742,2566,1176
558,Matete,MID,3,6,59,Sunderland,SUN,Nott'm Forest,NFO,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,1180,1050,1050,1050,1050,1180,1180,44,28266,2351,2699,-348
558,Matete,MID,3,7,68,Sunderland,SUN,Man Utd,MUN,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,1140,1050,1050,1050,1050,1100,1140,44,28271,1709,2000,-291
559,Triantis,MID,3,1,5,Sunderland,SUN,West Ham,WHU,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1100,1050,1050,1050,1050,1100,1100,44,7443,0,0,0
559,Triantis,MID,3,2,14,Sunderland,SUN,Burnley,BUR,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1050,1050,1050,1050,1050,1050,1050,44,7780,347,990,-643
559,Triantis,MID,3,3,28,Sunderland,SUN,Brentford,BRE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1160,1050,1050,1050,1050,1160,1290,44,6997,166,1139,-973
559,Triantis,MID,3,4,35,Sunderland,SUN,Crystal Palace,CRY,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1190,1050,1050,1050,1050,1160,1190,44,7794,1066,974,92
559,Triantis,MID,3,5,48,Sunderland,SUN,Aston Villa,AVL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1140,1050,1050,1050,1050,1140,1300,44,8331,1045,758,287
559,Triantis,MID,3,6,59,Sunderland,SUN,Nott'm Forest,NFO,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,1180,1050,1050,1050,1050,1180,1180,44,7262,327,1293,-966
559,Triantis,MID,3,7,68,Sunderland,SUN,Man Utd,MUN,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,1140,1050,1050,1050,1050,1100,1140,44,6512,0,754,-754
560,Isidor,FWD,4,1,5,Sunderland,SUN,West Ham,WHU,True,5,14,1,0,0,0,0,0,0,0,0,0,0,0.04,0.0,0.04,0.23,34.2,0.1,17.0,5.1,29,0,1,1,0.96,0.0,32.785714285714285,5.0,5.0,14.0,1.0,0.0,0.04,0.0,0.04,0.0,0.0,78.0,1100,1050,1050,1050,1050,1100,1100,56,21380,0,0,0
560,Isidor,FWD,4,2,14,Sunderland,SUN,Burnley,BUR,False,1,27,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.66,0.0,0.0,4.0,0.4,0,0,0,0,0.0,0.0,1.3333333333333335,3.0,3.0,20.5,0.5,0.0,0.02,0.0,0.02,0.0,0.0,51.0,1050,1050,1050,1050,1050,1050,1050,56,39536,13363,4588,8775
560,Isidor,FWD,4,3,28,Sunderland,SUN,Brentford,BRE,True,8,25,1,0,0,3,1,0,0,0,0,0,0,0.24,0.0,0.24,0.24,38.6,0.6,35.0,7.4,32,2,0,0,0.76,0.0,26.640000000000004,4.666666666666667,4.666666666666667,22.0,0.6666666666666666,0.0,0.09333333333333332,0.0,0.09333333333333332,0.0,1.0,52.0,1160,1050,1050,1050,1050,1160,1290,56,33219,3253,9931,-6678
560,Isidor,FWD,4,4,35,Sunderland,SUN,Crystal Palace,CRY,False,2,90,0,0,1,0,0,0,0,0,0,0,0,0.11,0.0,0.11,1.67,0.6,0.6,17.0,1.8,1,1,1,1,-0.11,0.0,1.8,3.6666666666666665,4.0,47.333333333333336,0.3333333333333333,0.0,0.11666666666666665,0.0,0.11666666666666665,1.0,1.0,47.0,1190,1050,1050,1050,1050,1160,1190,56,83854,53994,12923,41071
560,Isidor,FWD,4,5,48,Sunderland,SUN,Aston Villa,AVL,True,9,79,1,0,0,3,1,0,0,0,0,0,0,0.62,0.0,0.62,0.46,34.0,1.0,45.0,8.0,35,1,0,2,0.38,0.0,9.113924050632912,6.333333333333333,5.0,64.66666666666667,0.6666666666666666,0.0,0.3233333333333333,0.0,0.3233333333333333,1.0,2.0,51.0,1140,1050,1050,1050,1050,1140,1300,56,143868,71124,16534,54590
560,Isidor,FWD,4,6,59,Sunderland,SUN,Nott'm Forest,NFO,False,2,84,0,0,1,0,0,0,0,0,0,0,0,0.22,0.03,0.25,1.61,1.0,2.8,19.0,2.3,4,0,2,1,-0.22,-0.03,2.464285714285714,4.333333333333333,4.4,84.33333333333333,0.3333333333333333,0.0,0.31666666666666665,0.01,0.32666666666666666,2.0,1.0,54.333333333333336,1180,1050,1050,1050,1050,1180,1180,56,319493,198166,35044,163122
560,Isidor,FWD,4,7,68,Sunderland,SUN,Man Utd,MUN,False,1,58,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1.39,0.2,0.3,2.0,0.3,1,0,0,0,0.0,0.0,0.46551724137931033,4.0,4.4,73.66666666666667,0.3333333333333333,0.0,0.27999999999999997,0.01,0.29,1.0,1.0,40.333333333333336,1140,1050,1050,1050,1050,1100,1140,56,386166,106815,39651,67164
561,Mayenda,FWD,4,1,5,Sunderland,SUN,West Ham,WHU,True,8,75,1,0,1,2,0,0,0,0,0,0,0,0.09,0.0,0.09,0.33,34.0,11.3,26.0,7.1,37,0,0,0,0.91,0.0,8.52,8.0,8.0,75.0,1.0,0.0,0.09,0.0,0.09,1.0,2.0,78.0,1100,1050,1050,1050,1050,1100,1100,55,27150,0,0,0
561,Mayenda,FWD,4,2,14,Sunderland,SUN,Burnley,BUR,False,2,62,0,0,0,0,1,0,0,0,0,0,0,0.3,0.0,0.3,0.34,11.2,0.3,19.0,3.1,3,1,2,2,-0.3,0.0,4.5,5.0,5.0,68.5,0.5,0.0,0.195,0.0,0.195,1.0,1.0,51.0,1050,1050,1050,1050,1050,1050,1050,55,231418,166506,27270,139236
561,Mayenda,FWD,4,3,28,Sunderland,SUN,Brentford,BRE,True,2,64,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.96,0.0,1.5,0.0,0.0,3,0,0,0,0.0,0.0,0.0,4.0,4.0,67.0,0.3333333333333333,0.0,0.12999999999999998,0.0,0.12999999999999998,2.0,0.6666666666666666,52.0,1160,1050,1050,1050,1050,1160,1290,55,221221,56361,64428,-8067
561,Mayenda,FWD,4,4,35,Sunderland,SUN,Crystal Palace,CRY,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.3333333333333333,3.0,42.0,0.0,0.0,0.09999999999999998,0.0,0.09999999999999998,1.0,0.0,47.0,1190,1050,1050,1050,1050,1160,1190,55,186651,14058,54017,-39959
561,Mayenda,FWD,4,5,48,Sunderland,SUN,Aston Villa,AVL,True,1,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.25,1.2,0.0,0.0,0.1,3,0,0,1,0.0,0.0,0.9,1.0,2.6,24.666666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,1140,1050,1050,1050,1050,1140,1300,55,160146,4596,34248,-29652
561,Mayenda,FWD,4,6,59,Sunderland,SUN,Nott'm Forest,NFO,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,1180,1050,1050,1050,1050,1180,1180,55,132618,1671,29825,-28154
561,Mayenda,FWD,4,7,68,Sunderland,SUN,Man Utd,MUN,False,1,32,0,0,0,0,0,0,0,0,0,0,0,0.08,0.06,0.14,0.45,1.6,11.5,5.0,1.8,5,0,0,0,-0.08,-0.06,5.0625,0.6666666666666666,0.8,14.0,0.0,0.0,0.02666666666666667,0.02,0.04666666666666667,0.0,0.0,40.333333333333336,1140,1050,1050,1050,1050,1100,1140,55,116365,2165,19800,-17635
562,Abdullahi,FWD,4,1,5,Sunderland,SUN,West Ham,WHU,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1100,1050,1050,1050,1050,1100,1100,44,56286,0,0,0
562,Abdullahi,FWD,4,2,14,Sunderland,SUN,Burnley,BUR,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1050,1050,1050,1050,1050,1050,1050,44,59654,3399,7446,-4047
562,Abdullahi,FWD,4,3,28,Sunderland,SUN,Brentford,BRE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1160,1050,1050,1050,1050,1160,1290,44,50485,1463,11735,-10272
562,Abdullahi,FWD,4,4,35,Sunderland,SUN,Crystal Palace,CRY,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1190,1050,1050,1050,1050,1160,1190,44,49586,4214,8259,-4045
562,Abdullahi,FWD,4,5,48,Sunderland,SUN,Aston Villa,AVL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1140,1050,1050,1050,1050,1140,1300,44,50254,3697,4199,-502
562,Abdullahi,FWD,4,6,59,Sunderland,SUN,Nott'm Forest,NFO,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,1180,1050,1050,1050,1050,1180,1180,44,49291,3020,4732,-1712
562,Abdullahi,FWD,4,7,68,Sunderland,SUN,Man Utd,MUN,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,1140,1050,1050,1050,1050,1100,1140,44,48284,2257,3806,-1549
563,Luís Hemir,FWD,4,1,5,Sunderland,SUN,West Ham,WHU,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1100,1050,1050,1050,1050,1100,1100,44,17649,0,0,0
563,Luís Hemir,FWD,4,2,14,Sunderland,SUN,Burnley,BUR,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1050,1050,1050,1050,1050,1050,1050,44,20018,1147,2582,-1435
563,Luís Hemir,FWD,4,3,28,Sunderland,SUN,Brentford,BRE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1160,1050,1050,1050,1050,1160,1290,44,18118,543,3509,-2966
563,Luís Hemir,FWD,4,4,35,Sunderland,SUN,Crystal Palace,CRY,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1190,1050,1050,1050,1050,1160,1190,44,18799,1804,2629,-825
563,Luís Hemir,FWD,4,5,48,Sunderland,SUN,Aston Villa,AVL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1140,1050,1050,1050,1050,1140,1300,44,19873,1791,1474,317
563,Luís Hemir,FWD,4,6,59,Sunderland,SUN,Nott'm Forest,NFO,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,1180,1050,1050,1050,1050,1180,1180,44,17852,694,2758,-2064
563,Luís Hemir,FWD,4,7,68,Sunderland,SUN,Man Utd,MUN,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,1140,1050,1050,1050,1050,1100,1140,44,16217,0,1689,-1689
564,Rusyn,FWD,4,1,5,Sunderland,SUN,West Ham,WHU,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1100,1050,1050,1050,1050,1100,1100,44,20278,0,0,0
564,Rusyn,FWD,4,2,14,Sunderland,SUN,Burnley,BUR,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1050,1050,1050,1050,1050,1050,1050,44,23209,1529,3080,-1551
564,Rusyn,FWD,4,3,28,Sunderland,SUN,Brentford,BRE,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1160,1050,1050,1050,1050,1160,1290,44,20823,775,4194,-3419
564,Rusyn,FWD,4,4,35,Sunderland,SUN,Crystal Palace,CRY,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1190,1050,1050,1050,1050,1160,1190,44,19146,1226,4055,-2829
564,Rusyn,FWD,4,5,48,Sunderland,SUN,Aston Villa,AVL,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1140,1050,1050,1050,1050,1140,1300,44,17136,0,2105,-2105
564,Rusyn,FWD,4,6,59,Sunderland,SUN,Nott'm Forest,NFO,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333333333333336,1180,1050,1050,1050,1050,1180,1180,44,15603,0,1555,-1555
564,Rusyn,FWD,4,7,68,Sunderland,SUN,Man Utd,MUN,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,1140,1050,1050,1050,1050,1100,1140,44,14713,0,922,-922
565,Vicario,GK,1,1,6,Spurs,TOT,Burnley,BUR,True,9,90,0,0,1,2,0,4,0,0,0,0,0,0.0,0.0,0.0,0.94,30.0,0.0,0.0,3.0,36,0,1,7,0.0,0.0,3.0,9.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,81.0,1050,1130,1175,1100,1100,1050,1050,51,394152,0,0,0
565,Vicario,GK,1,2,18,Spurs,TOT,Man City,MCI,False,9,90,0,0,1,2,0,4,0,0,0,0,0,0.0,0.01,0.01,1.55,28.4,0.0,0.0,2.8,30,0,1,6,0.0,-0.01,2.8,9.0,9.0,90.0,0.0,0.0,0.0,0.005,0.005,2.0,2.0,75.5,1380,1130,1175,1100,1100,1300,1380,51,460990,35158,52634,-17476
565,Vicario,GK,1,3,29,Spurs,TOT,Bournemouth,BOU,True,3,90,0,0,0,0,1,5,0,0,0,0,0,0.0,0.0,0.0,1.59,40.0,0.1,0.0,4.0,23,0,0,13,0.0,0.0,4.0,7.0,7.0,90.0,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,2.0,1.3333333333333333,58.666666666666664,1200,1130,1175,1100,1100,1200,1200,51,835597,268444,49102,219342
